date,open,high,low,volume,close
12/30/2011,100.7713,101.0192,100.3555,95599000,100.3555
1/3/2012,102.1627,102.6585,101.8988,193697900,101.9548
1/4/2012,101.7149,102.2027,101.323,127186500,102.1147
1/5/2012,101.5629,102.5385,101.0991,173895000,102.3866
1/6/2012,102.5145,102.5305,101.7868,148050000,102.1227
1/9/2012,102.3546,102.4985,101.8828,99530200,102.3706
1/10/2012,103.4661,103.674,103.1143,115282000,103.2582
1/11/2012,102.9383,103.4501,102.7704,111540700,103.3142
1/12/2012,103.61,103.714,102.7864,118983700,103.5621
1/13/2012,102.8664,103.1942,102.1307,179836200,103.0263
1/17/2012,104.0179,104.2098,103.0743,132209200,103.4261
1/18/2012,103.4021,104.6256,103.2182,163395200,104.5696
1/19/2012,104.9295,105.2093,104.5936,126328900,105.1214
1/20/2012,104.9454,105.5132,104.6896,138230200,105.5132
1/23/2012,105.1613,105.7531,104.7375,129295800,105.2413
1/24/2012,104.5936,105.1534,104.4337,103083300,105.1214
1/25/2012,104.9614,106.2489,104.5536,198613200,106.001
1/26/2012,106.4728,106.6727,105.0414,184880500,105.4572
1/27/2012,104.9454,105.5932,104.8735,135259100,105.4092
1/30/2012,104.3617,105.1054,104.0019,147311800,105.0494
1/31/2012,105.5692,105.6971,104.4976,157212000,105.0094
2/1/2012,105.7851,106.4648,105.6571,166234500,105.929
2/2/2012,106.1369,106.3688,105.7211,113090400,106.0969
2/3/2012,107.1525,107.6482,106.9685,160598500,107.5843
2/6/2012,107.1365,107.5603,107.0165,107694500,107.5123
2/7/2012,107.2884,107.9681,106.8646,135528100,107.7842
2/8/2012,107.8402,108.128,107.4004,139361400,108.104
2/9/2012,108.28,108.4239,107.6003,148602900,108.24
2/10/2012,107.2804,107.5283,107.0245,167907500,107.4403
2/13/2012,108.208,108.3679,107.7442,115841900,108.24
2/14/2012,107.9521,108.168,107.3524,165329500,108.104
2/15/2012,108.4559,108.6158,107.3844,195195100,107.6003
2/16/2012,107.6083,108.8877,107.4163,186567800,108.7917
2/17/2012,109.1676,109.2555,108.7198,129869400,109.0796
2/21/2012,109.3355,109.5914,108.7917,134042300,109.1276
2/22/2012,108.9597,109.1916,108.5838,124455300,108.7757
2/23/2012,108.7198,109.3355,108.3519,137704300,109.2555
2/24/2012,109.4954,109.7113,109.2555,105539100,109.4954
2/27/2012,108.7677,109.9752,108.5918,145728900,109.6793
2/28/2012,109.7113,110.1271,109.4954,129355900,109.9992
2/29/2012,110.1591,110.503,109.1836,185934700,109.5674
3/1/2012,109.7993,110.3431,109.4954,145023500,110.1351
3/2/2012,110.0632,110.2071,109.5514,120638300,109.7993
3/5/2012,109.6314,109.7113,108.9757,140765000,109.3515
3/6/2012,108.232,108.296,107.4403,202129900,107.7522
3/7/2012,108.0001,108.6798,107.8961,143692200,108.5039
3/8/2012,109.1676,109.8073,108.9437,116968900,109.5834
3/9/2012,109.7913,110.2951,109.6554,122836800,110.0072
3/12/2012,109.9912,110.1591,109.6234,104003500,110.0152
3/13/2012,110.6069,112.0543,110.423,184090500,111.9983
3/14/2012,112.0303,112.3102,111.5345,145163600,111.8784
3/15/2012,112.0463,112.5741,111.7584,165118500,112.5261
3/16/2012,112.7294,112.8258,112.4403,152893500,112.6812
3/19/2012,112.6089,113.4683,112.5286,125291100,113.1229
3/20/2012,112.4804,112.9302,112.1511,121729700,112.7937
3/21/2012,112.8579,112.9623,112.376,122388400,112.6089
3/22/2012,111.7817,112.0789,111.4283,135216700,111.7977
3/23/2012,111.8941,112.2877,111.2757,120521000,112.1592
3/26/2012,112.9623,113.7333,112.9222,120164000,113.7333
3/27/2012,113.8377,113.91,113.3077,119868500,113.3799
3/28/2012,113.3237,113.5004,112.1511,148562100,112.8177
3/29/2012,112.1511,112.8338,111.7094,164963700,112.625
3/30/2012,113.1792,113.2836,112.4804,135486800,113.0908
4/2/2012,112.9543,114.2152,112.7294,151741100,113.9181
4/3/2012,113.7574,113.9502,112.7856,155806700,113.4522
4/4/2012,112.617,112.7133,111.9102,146896000,112.3278
4/5/2012,111.9423,112.6009,111.8459,137439400,112.2716
4/9/2012,110.8581,112.3118,110.7055,127555900,111.0107
4/10/2012,110.7938,111.107,109.0349,235360300,109.1474
4/11/2012,110.2637,110.4645,109.83,154133000,110.0308
4/12/2012,110.1352,111.5568,110.0549,154321500,111.4685
4/13/2012,111.2115,111.4926,110.0389,169246700,110.1433
4/16/2012,110.7055,110.8661,109.6935,147825300,110.071
4/17/2012,110.7055,111.9263,110.593,147877600,111.7014
4/18/2012,111.2034,111.7014,111.1392,123884200,111.3239
4/19/2012,111.34,111.7576,110.0871,198666700,110.6091
4/20/2012,111.099,111.5006,110.7296,143199600,110.7938
4/23/2012,109.6614,109.9586,109.1795,171844900,109.8622
4/24/2012,109.9586,110.5609,109.8702,137484200,110.2798
4/25/2012,111.356,111.8379,111.2596,150252200,111.7897
4/26/2012,111.5488,112.6973,111.4845,136291600,112.5688
4/27/2012,112.9061,113.0747,112.2796,130725000,112.7535
4/30/2012,112.5286,112.6089,112.0307,115092200,112.3359
5/1/2012,112.2716,113.7735,112.1431,138832200,113.0346
5/2/2012,112.376,112.8097,112.0066,121081000,112.6973
5/3/2012,112.7133,112.8017,111.6291,143759700,111.8379
5/4/2012,111.2516,111.8781,109.9666,193927300,110.0308
5/7/2012,109.6373,110.4806,109.5971,127765900,110.1112
5/8/2012,109.4526,109.8461,108.3603,213377700,109.6694
5/9/2012,108.5049,109.7176,108.0149,220752500,109.0189
5/10/2012,109.7738,109.9104,108.9948,150600000,109.2438
5/11/2012,108.5611,109.9264,108.5129,153032400,108.9145
5/14/2012,107.8704,108.9145,107.5491,163910000,107.7097
5/15/2012,107.6375,108.2719,106.9227,207629300,107.0913
5/16/2012,107.5732,108.0631,106.6576,207265500,106.6817
5/17/2012,106.7058,106.8343,105.0433,247992900,105.0995
5/18/2012,105.5091,105.6939,104.0474,319615900,104.2
5/21/2012,104.5373,106.0312,104.3687,177861100,105.991
5/22/2012,106.2641,107.003,105.485,197531200,106.1757
5/23/2012,105.4128,106.3846,104.4008,204958400,106.232
5/24/2012,106.5211,106.6897,105.5493,167357600,106.4408
5/25/2012,106.4006,106.6978,105.8384,135465600,106.0954
5/29/2012,106.9468,107.5652,105.3485,152883500,107.3805
5/30/2012,106.4649,107.3724,105.6055,162370400,105.8224
5/31/2012,105.7822,106.3765,104.6819,196186000,105.5894
6/1/2012,103.935,105.6135,102.931,253240900,102.931
6/4/2012,103.1158,103.3969,102.1118,202545800,102.8828
6/5/2012,102.6821,103.8145,102.6258,164149400,103.6619
6/6/2012,104.3847,106.0392,104.3526,184202800,105.991
6/7/2012,107.1957,107.2439,105.8384,184772700,106.0553
6/8/2012,105.7822,106.9227,105.4449,143915400,106.8986
6/11/2012,107.7579,107.8222,105.4368,169756100,105.5413
6/12/2012,105.8464,106.8263,105.3405,181931800,106.754
6/13/2012,106.4408,107.1074,105.7099,172223900,106.0713
6/14/2012,106.2882,107.6214,105.999,230615500,107.1957
6/15/2012,107.6729,108.3833,107.4469,169444500,108.2864
6/18/2012,107.8343,108.7627,107.5922,131360900,108.4963
6/19/2012,109.0452,109.9897,108.4721,137382600,109.5457
6/20/2012,109.5538,109.8686,108.3913,206451800,109.3681
6/21/2012,109.4973,109.6103,106.8253,205272200,106.9141
6/22/2012,107.4711,107.9393,107.0594,130029200,107.7375
6/25/2012,106.5992,106.6396,105.6305,146375700,106.0099
6/26/2012,106.3167,106.8656,105.6951,141634000,106.5427
6/27/2012,106.8979,107.7132,106.5346,108088000,107.5034
6/28/2012,106.793,107.3581,105.9776,169242100,107.1966
6/29/2012,109.1421,110.0059,108.8596,212250900,109.8686
7/2/2012,110.1754,110.3126,109.4004,129524500,110.1996
7/3/2012,110.1754,111.0069,110.0624,80450000,110.9262
7/5/2012,110.5144,111.241,110.022,126177500,110.4256
7/6/2012,109.3601,109.6022,108.8596,151192100,109.3762
7/9/2012,109.2874,109.4408,108.7385,103780500,109.239
7/10/2012,109.796,109.9736,107.9151,167884800,108.2864
7/11/2012,108.3429,108.6577,107.6729,141733400,108.3026
7/12/2012,107.6729,108.3591,107.0432,143583200,107.7778
7/13/2012,108.0604,109.6991,108.0442,129642600,109.5861
7/16/2012,109.3358,109.6507,108.8999,97525200,109.3278
7/17/2012,109.7637,110.3046,108.6174,138860300,110.0785
7/18/2012,109.8202,111.1118,109.7556,113349700,110.8939
7/19/2012,111.1199,111.5477,110.7647,129847300,111.1845
7/20/2012,110.5548,110.7243,110.0462,142904500,110.1673
7/23/2012,108.5528,110.0947,108.0442,145210900,109.0533
7/24/2012,109.134,109.1825,107.3903,173301200,108.1169
7/25/2012,108.3429,108.6255,107.5679,129122300,108.1411
7/26/2012,109.6991,110.1593,109.1905,156526500,109.9251
7/27/2012,110.5064,112.2662,109.9009,236768900,111.9514
7/30/2012,111.8222,112.4842,111.6204,106782000,111.9514
7/31/2012,111.798,112.1048,111.1683,120575900,111.1683
8/1/2012,111.9675,111.9917,110.9181,138293800,111.0715
8/2/2012,110.2319,111.0553,109.4489,199556600,110.3046
8/3/2012,111.8545,112.7264,110.3368,157825000,112.4923
8/6/2012,112.7909,113.1542,112.6618,86326200,112.7102
8/7/2012,113.1623,113.7597,113.0412,109545100,113.2753
8/8/2012,112.8959,113.5417,112.8636,89754700,113.4125
8/9/2012,113.2511,113.7354,113.1381,90291700,113.5094
8/10/2012,113.0493,113.7354,112.8636,99792700,113.6951
8/13/2012,113.5013,113.6951,113.0493,79426900,113.6386
8/14/2012,114.0583,114.131,113.3157,102379400,113.6547
8/15/2012,113.5336,113.9776,113.461,71085900,113.7839
8/16/2012,113.9453,114.7607,113.6628,112014200,114.6234
8/17/2012,114.8172,114.8737,114.5185,90813700,114.7768
8/20/2012,114.6153,114.8091,114.3005,78255700,114.7849
8/21/2012,115.0674,115.5114,114.1875,105581100,114.4378
8/22/2012,114.1471,114.6719,113.8807,133243500,114.4862
8/23/2012,114.2036,114.2117,113.3722,111466400,113.5498
8/24/2012,113.2672,114.4943,113.1946,99481200,114.2359
8/27/2012,114.5427,114.6961,114.0987,68785900,114.2602
8/28/2012,113.9695,114.5023,113.8,75689600,114.1471
8/29/2012,114.244,114.5427,113.9211,65421300,114.2359
8/30/2012,113.7435,113.7758,113.1704,96589900,113.4125
8/31/2012,114.0583,114.4862,113.3076,151970400,113.9534
9/4/2012,113.8565,114.1956,113.1219,120226200,113.8485
9/5/2012,113.8969,114.2036,113.5256,100660300,113.7516
9/6/2012,114.4378,116.0684,114.4297,158272500,116.0604
9/7/2012,116.2541,116.5609,116.1492,107272100,116.5124
9/10/2012,116.3994,116.6012,115.8101,86458500,115.8505
9/11/2012,115.9231,116.5447,115.8908,88760000,116.1734
9/12/2012,116.5609,116.69,116.1653,87640900,116.5609
9/13/2012,116.5447,118.7001,116.238,225470200,118.3368
9/14/2012,118.571,119.5639,118.4741,169777000,118.8616
9/17/2012,118.6194,118.8212,118.1592,119427800,118.4579
9/18/2012,118.2561,118.5144,118.0624,98326600,118.3611
9/19/2012,118.4983,118.8051,118.1915,128318300,118.4256
9/20/2012,117.8848,118.4983,117.5619,154009800,118.4337
9/21/2012,119.0094,119.0337,118.3358,108737500,118.3845
9/24/2012,117.8001,118.4737,117.7109,95682000,118.2059
9/25/2012,118.4575,118.6848,116.9155,133165200,116.948
9/26/2012,116.9236,116.9561,116.0147,146502200,116.2906
9/27/2012,116.7775,117.6541,116.4691,111830300,117.3862
9/28/2012,116.9399,117.3213,116.4286,150696100,116.8425
10/1/2012,117.2888,118.2384,116.8749,135911200,117.1509
10/2/2012,117.6135,117.8001,116.7289,113422200,117.2726
10/3/2012,117.5891,118.0274,116.9723,121283100,117.7514
10/4/2012,118.1978,118.7659,118.0355,124311600,118.5955
10/5/2012,119.2285,119.4314,118.2465,124842100,118.6036
10/8/2012,118.1653,118.5874,117.93,78415400,118.1978
10/9/2012,118.1085,118.2059,116.9886,148872900,117.0291
10/10/2012,117.0129,117.1265,116.1283,124247500,116.2825
10/11/2012,117.0941,117.2645,116.3231,123601500,116.3474
10/12/2012,116.4286,116.8262,115.7144,124181900,115.966
10/15/2012,116.2419,117.0535,115.8686,107689100,116.9318
10/16/2012,117.4836,118.1978,117.4025,108815500,118.1166
10/17/2012,118.1978,118.7497,118.0193,128834100,118.6523
10/18/2012,118.3439,118.912,117.9462,148108500,118.3439
10/19/2012,118.1248,118.1329,116.0958,185645200,116.3718
10/22/2012,116.177,116.599,115.4709,125578600,116.388
10/23/2012,115.1301,115.2924,114.2941,192056300,114.773
10/24/2012,115.1869,115.3248,114.2698,120179400,114.4483
10/25/2012,115.2599,115.4709,114.0831,134457400,114.7811
10/26/2012,114.6756,115.1138,113.937,146023500,114.7162
10/31/2012,115.1219,115.268,114.1724,103438500,114.7162
11/1/2012,114.9596,116.0634,114.8541,100995600,115.9173
11/2/2012,116.6071,116.6396,114.7648,137702200,114.8866
11/5/2012,114.7162,115.3816,114.3753,98378500,115.1219
11/6/2012,115.4709,116.4773,115.3492,107068100,116.0228
11/7/2012,114.9677,114.984,112.8576,264304500,113.3933
11/8/2012,113.377,113.9533,111.9406,181517300,112.0298
11/9/2012,111.689,113.166,111.6322,201055300,112.1272
11/12/2012,112.4762,112.6547,111.9649,97677500,112.2165
11/13/2012,111.624,113.0118,111.478,123018300,111.8269
11/14/2012,112.1678,112.3463,110.0658,191505000,110.3174
11/15/2012,110.358,110.7719,109.7087,178128400,110.1307
11/16/2012,110.2931,110.8936,109.3192,239483900,110.6745
11/19/2012,111.9162,112.9307,110.707,151495800,112.9145
11/20/2012,112.7359,113.1498,112.0623,119807400,112.9631
11/21/2012,113.0605,113.2716,112.8333,81710800,113.1742
11/23/2012,113.726,114.7567,113.653,65409200,114.7162
11/26/2012,114.148,114.7243,113.7747,100124400,114.4727
11/27/2012,114.3591,114.7486,113.8153,128646200,113.8883
11/28/2012,113.4257,114.8703,112.8089,177086500,114.8054
11/29/2012,115.2356,115.6576,114.7324,151085900,115.3411
11/30/2012,115.3573,115.5845,114.9677,136568300,115.3654
12/3/2012,115.8929,115.9903,114.708,124656300,114.7973
12/4/2012,114.7892,115.1382,114.3266,127512200,114.635
12/5/2012,114.7324,115.3735,113.9208,147300500,114.8379
12/6/2012,114.7324,115.2761,114.562,103220600,115.2274
12/7/2012,115.6738,115.8037,114.9759,108726400,115.5764
12/10/2012,115.4141,115.901,115.3654,98840700,115.6251
12/11/2012,116.1039,116.9561,116.0471,152570400,116.4123
12/12/2012,116.8668,117.3132,116.3068,145880100,116.4691
12/13/2012,116.3961,116.7289,115.4628,135715000,115.755
12/14/2012,115.5034,115.7144,115.1463,137701700,115.3248
12/17/2012,115.6251,116.7451,115.5926,143238200,116.6802
12/18/2012,116.8668,118.0842,116.6964,177762800,117.9787
12/19/2012,118.1085,118.1491,117.0616,150895400,117.1022
12/20/2012,117.1752,117.792,116.8506,168487000,117.7758
12/21/2012,116.2075,117.7768,116.0195,245883800,116.7142
12/24/2012,116.4609,116.5262,116.2238,53874600,116.3546
12/26/2012,116.5916,116.6489,115.5372,106947700,115.8642
12/27/2012,115.8969,116.1339,114.3684,167920600,115.7089
12/28/2012,114.9569,115.5944,114.3275,148806700,114.4583
12/31/2012,114.1558,116.5262,114.0577,243935200,116.4036
1/2/2013,118.6106,119.4607,118.3,192059000,119.3871
1/3/2013,119.3299,119.6405,118.7986,144761800,119.1174
1/4/2013,119.3135,119.8367,119.0683,116817700,119.6405
1/7/2013,119.2154,119.428,118.8721,110002500,119.3135
1/8/2013,119.101,119.2645,118.5043,121265100,118.9702
1/9/2013,119.2318,119.5996,119.0438,90745600,119.2727
1/10/2013,119.9347,120.229,119.3135,130735400,120.2208
1/11/2013,120.1881,120.278,119.8367,113917300,120.2127
1/14/2013,120.0655,120.2127,119.6895,89567200,120.1309
1/15/2013,119.5751,120.3271,119.5015,93172600,120.2127
1/16/2013,119.9674,120.3843,119.8367,104849500,120.1963
1/17/2013,120.7276,121.3161,120.278,133833500,120.9728
1/18/2013,120.9483,121.3733,120.5069,169906000,121.2426
1/22/2013,121.2426,121.8965,120.9565,111797300,121.8965
1/23/2013,121.8965,122.1989,121.6758,104596100,122.0926
1/24/2013,121.9128,122.722,121.7984,146426400,122.1253
1/25/2013,122.5095,122.8119,122.0926,147211600,122.8119
1/28/2013,122.8446,122.8773,122.2071,113357700,122.6648
1/29/2013,122.4196,123.3024,122.3378,105694400,123.1471
1/30/2013,123.1307,123.3759,122.5504,137447700,122.6648
1/31/2013,122.5177,122.9182,122.2806,108975800,122.3624
2/1/2013,123.1389,123.7683,122.9264,131173000,123.6211
2/4/2013,122.8692,123.6457,122.1417,159073600,122.2316
2/5/2013,122.8937,123.8173,122.8446,113912400,123.4658
2/6/2013,123.0326,123.6375,122.9427,138762800,123.5558
2/7/2013,123.5966,123.7111,122.4932,162490000,123.3923
2/8/2013,123.6048,124.1524,123.6048,103133700,124.0789
2/11/2013,124.0298,124.1606,123.7437,73775000,124.0544
2/12/2013,124.0625,124.4876,123.9236,65392700,124.2587
2/13/2013,124.5121,124.741,124.0135,82322600,124.365
2/14/2013,123.989,124.6265,123.85,80834300,124.4794
2/15/2013,124.5938,124.7246,123.8745,215226500,124.3323
2/19/2013,124.5448,125.2886,124.3731,95105400,125.2641
2/20/2013,125.1742,125.215,123.6375,160574800,123.7029
2/21/2013,123.3923,123.7683,122.5585,183257000,122.9509
2/22/2013,123.5476,124.1524,123.0081,106356600,124.1524
2/25/2013,124.7573,124.9453,121.7902,245824800,121.7902
2/26/2013,122.3787,122.7711,121.5695,186596200,122.6239
2/27/2013,122.5177,124.5121,122.4114,150781900,124.1688
2/28/2013,124.1606,124.9535,123.7601,126866000,123.9236
3/1/2013,123.4985,124.5203,122.9427,170634800,124.3323
3/4/2013,124.0462,124.9943,123.85,99010200,124.9943
3/5/2013,125.5992,126.4493,125.5829,121431900,126.1142
3/6/2013,126.5637,126.6291,126.0079,94469900,126.2858
3/7/2013,126.4493,126.6782,126.3022,86101400,126.5147
3/8/2013,127.0705,127.2258,126.4166,123477800,127.0542
3/11/2013,126.9561,127.5446,126.8008,83746800,127.5364
3/12/2013,127.4465,127.5936,126.8662,105755800,127.2503
3/13/2013,127.3157,127.61,126.8825,92550900,127.4301
3/14/2013,127.7653,128.1658,127.4383,126329900,128.1086
3/15/2013,127.9566,128.1126,127.5133,138601100,127.9402
3/18/2013,126.7169,127.7842,126.6019,126704300,127.2341
3/19/2013,127.5051,127.6775,126.1011,167567300,126.9385
3/20/2013,127.6857,128.0387,127.4722,113759300,127.8253
3/21/2013,127.0617,127.7842,126.5198,128605000,126.7333
3/22/2013,127.1356,127.7514,127.0371,111163600,127.7514
3/25/2013,128.088,128.3015,126.7251,151322300,127.2177
3/26/2013,127.7431,128.2686,127.6036,86856600,128.2358
3/27/2013,127.4722,128.2768,127.2587,99950600,128.2358
3/28/2013,128.1537,128.7776,127.8745,102932800,128.6299
4/1/2013,128.5642,128.8269,127.8088,99194100,128.1208
4/2/2013,128.5806,129.0732,128.3835,101504300,128.753
4/3/2013,128.8269,128.9254,127.111,154167400,127.4476
4/4/2013,127.6118,128.2193,127.3326,131885000,127.9648
4/5/2013,126.3967,127.5461,126.2489,159666000,127.3901
4/8/2013,127.4804,128.2604,127.0535,86571200,128.2522
4/9/2013,128.4903,129.1635,128.0633,101922200,128.6955
4/10/2013,129.0404,130.4361,129.0075,135711100,130.2719
4/11/2013,130.2965,131.1258,130.1652,110142500,130.6988
4/12/2013,130.2801,130.5757,129.6561,116359900,130.3786
4/15/2013,129.7218,129.8286,127.3409,217259000,127.3573
4/16/2013,128.3179,129.3031,128.0059,147507800,129.2374
4/17/2013,128.3179,128.3425,126.6676,226834800,127.3491
4/18/2013,127.5625,127.5954,126.0683,167583200,126.5527
4/19/2013,126.8482,127.7103,126.5362,149687600,127.6528
4/22/2013,127.8991,128.5231,127.0535,106553500,128.2193
4/23/2013,128.8597,129.6643,128.2193,166141300,129.5412
4/24/2013,129.5822,129.9681,129.3441,96781200,129.6233
4/25/2013,130.001,130.7645,129.8039,131060600,130.1488
4/26/2013,129.9928,130.2144,129.5001,95918800,129.9189
4/29/2013,130.2719,131.0765,130.0666,88572800,130.7892
4/30/2013,130.7645,131.134,130.2226,116010700,131.1011
5/1/2013,130.8138,130.8795,129.8039,138874200,129.9517
5/2/2013,130.2801,131.2736,130.157,96407600,131.1586
5/3/2013,132.2998,132.9074,131.1832,144202300,132.4887
5/6/2013,132.5872,133.0141,132.5297,66882100,132.8253
5/7/2013,133.1127,133.5396,132.735,90359200,133.4985
5/8/2013,133.3507,134.1471,133.2769,97419200,134.1061
5/9/2013,134.0486,134.4017,133.3918,106738600,133.7284
5/10/2013,133.8187,134.2785,133.4246,103203000,134.1636
5/13/2013,133.9911,134.492,133.6792,81843200,134.2703
5/14/2013,134.377,135.7564,134.377,119000900,135.6578
5/15/2013,135.4362,136.6595,135.3951,120718500,136.3885
5/16/2013,136.1094,136.5856,135.5429,109913600,135.7481
5/17/2013,136.249,137.1439,136.0683,129801000,137.0618
5/20/2013,136.9304,137.5872,136.7908,85071200,137.0536
5/21/2013,137.1767,137.7679,136.7005,95804200,137.2506
5/22/2013,137.3902,138.8106,135.6086,244031800,136.2325
5/23/2013,134.7793,136.2161,134.5987,211064400,135.8384
5/24/2013,135.0338,135.781,134.6315,151573900,135.7235
5/28/2013,137.1439,137.7514,136.134,143679800,136.5363
5/29/2013,135.8138,136.1258,134.9271,160363400,135.6496
5/30/2013,135.7564,136.7744,135.6496,107793800,136.1504
5/31/2013,135.7728,136.5445,133.9337,176850100,134.1964
6/3/2013,134.5084,135.0256,133.5478,168390700,134.9353
6/4/2013,135.0092,135.5511,133.6053,157631500,134.2867
6/5/2013,133.9008,134.1718,132.2916,211737800,132.4066
6/6/2013,132.3491,133.6135,131.5691,200225500,133.6053
6/7/2013,134.5248,135.4279,133.9419,188337800,135.3048
6/10/2013,135.7235,135.7974,134.9517,105667100,135.3048
6/11/2013,134.0733,135.0913,133.6135,159505400,133.909
6/12/2013,134.8286,134.9682,132.6775,177361500,132.8007
6/13/2013,132.7268,135.0585,132.4312,163587800,134.8204
6/14/2013,134.6726,135.198,133.7531,141197500,133.9747
6/17/2013,134.8861,135.6496,134.0076,136295600,135.0092
6/18/2013,135.0831,136.2818,135.0749,114695600,136.0766
6/19/2013,135.9616,136.1997,134.1389,206149500,134.1964
6/20/2013,132.891,134.2128,130.5264,321255900,130.8712
6/21/2013,131.7596,131.8586,129.9686,271956800,131.2892
6/24/2013,129.9191,130.7609,128.5325,222329000,129.6302
6/25/2013,130.8022,132.1393,129.9273,162262200,130.8765
6/26/2013,131.9494,132.4694,131.4377,134848000,132.1723
6/27/2013,132.9646,133.5589,132.8408,129483700,132.9481
6/28/2013,132.5767,133.2122,131.9412,160402900,132.4034
7/1/2013,133.0967,134.1036,132.9481,131954800,133.1792
7/2/2013,132.9811,133.9551,132.4694,154863700,133.0554
7/3/2013,132.4529,133.5176,132.2383,75216400,133.1132
7/5/2013,134.0954,134.5988,133.1297,122416900,134.5493
7/8/2013,135.2426,135.68,134.5988,108092500,135.3169
7/9/2013,136.167,136.4559,135.581,119298000,136.2908
7/10/2013,136.1587,136.8025,135.8781,121410100,136.3403
7/11/2013,137.925,138.3377,136.3321,135592200,138.1974
7/12/2013,138.1561,138.6018,137.9415,104212700,138.2551
7/15/2013,138.6348,138.9815,138.3955,69450600,138.7834
7/16/2013,138.8742,138.9567,137.892,88702100,138.2634
7/17/2013,138.7916,139.0557,138.4367,92873900,138.6183
7/18/2013,138.9154,139.7078,138.8246,103620100,139.3776
7/19/2013,139.0888,139.6748,138.9154,103831700,139.6252
7/22/2013,139.8233,140.0957,139.4932,79428600,139.8976
7/23/2013,140.1452,140.17,139.5262,80829700,139.6005
7/24/2013,140.137,140.1947,138.8081,112914000,139.0888
7/25/2013,138.8412,139.551,138.6101,111088600,139.4271
7/26/2013,138.8412,139.617,138.2634,107814600,139.5757
7/29/2013,139.2208,139.5344,138.7504,79695000,139.1465
7/30/2013,139.5675,139.716,138.8164,85209600,139.1465
7/31/2013,139.4354,140.1865,139.064,142388700,139.2456
8/1/2013,140.302,140.9788,140.2277,110438400,140.855
8/2/2013,140.5414,141.1109,140.3516,91116700,141.0944
8/5/2013,140.7807,141.1026,140.5992,54072700,140.888
8/6/2013,140.6157,140.921,139.7738,87495000,140.0874
8/7/2013,139.6417,139.8398,139.1135,84854700,139.6335
8/8/2013,140.2938,140.4588,139.4271,102181300,140.1452
8/9/2013,139.9636,140.3928,139.2538,91757700,139.7408
8/12/2013,139.0392,139.7408,138.9732,68593300,139.5757
8/13/2013,139.8233,140.2277,138.998,80806000,139.9884
8/14/2013,139.9224,140.1452,139.2373,79829200,139.2703
8/15/2013,138.1726,138.1891,137.0831,152931800,137.3225
8/16/2013,137.0584,137.5288,136.5962,130868200,136.8686
8/19/2013,136.7117,137.1822,135.9854,96437600,135.9937
8/20/2013,136.2165,137.1739,136.068,89294400,136.6622
8/21/2013,136.2825,137.0336,135.515,159530500,135.8203
8/22/2013,136.101,137.2565,136.0927,101471400,137.0584
8/23/2013,137.4628,137.6939,136.819,90888900,137.5206
8/26/2013,137.6609,138.0818,136.9181,89702100,137.0089
8/27/2013,135.6553,137.0089,134.7061,158619400,134.8052
8/28/2013,134.7474,135.7626,134.5741,108113000,135.2839
8/29/2013,134.9867,136.2165,134.8629,119200500,135.4985
8/30/2013,135.7791,135.7956,134.6731,134928900,135.0693
9/3/2013,136.3733,136.6622,135.1105,142375100,135.68
9/4/2013,135.713,137.0336,135.4655,97389400,136.8025
9/5/2013,136.8851,137.339,136.786,63090500,136.9759
9/6/2013,137.4298,137.8177,135.7543,159756500,137.0419
9/9/2013,137.3803,138.4367,137.3803,87559300,138.3542
9/10/2013,139.1878,139.4024,138.8742,105847200,139.3776
9/11/2013,139.1878,139.8151,138.9485,94545900,139.8151
9/12/2013,139.7655,139.9471,139.2538,83209000,139.4437
9/13/2013,139.5922,139.8646,139.2703,72727800,139.7573
9/16/2013,141.2677,141.3337,140.3433,106299200,140.5661
9/17/2013,140.6899,141.2264,140.6899,82523300,141.1934
9/18/2013,141.1439,143.2155,140.789,203460600,142.8276
9/19/2013,143.2155,143.2816,142.4479,146616900,142.5883
9/20/2013,142.9315,142.9315,141.4801,132867100,141.5962
9/23/2013,141.4054,141.5381,140.4931,104616500,140.9409
9/24/2013,140.9161,141.4386,140.3438,106333100,140.6092
9/25/2013,140.7004,140.9824,140.0784,117306500,140.2028
9/26/2013,140.435,141.14,140.2111,77146900,140.7419
9/27/2013,140.0369,140.2857,139.73,99141800,140.095
9/30/2013,138.9089,139.7881,138.6352,143937000,139.3485
10/1/2013,139.4563,140.5843,139.3153,127160000,140.4516
10/2/2013,139.6305,140.4516,139.1992,113350000,140.3189
10/3/2013,139.9954,140.1198,138.3781,176698000,139.025
10/4/2013,139.1328,140.2194,138.9504,96878000,140.0784
10/7/2013,138.8591,139.7134,138.7181,96295000,138.8674
10/8/2013,138.8426,139.025,137.1506,178015000,137.2501
10/9/2013,137.5155,137.8473,136.4622,168973000,137.3496
10/10/2013,138.7513,140.3852,138.7016,195955000,140.3106
10/11/2013,140.095,141.2644,139.9788,105040000,141.2147
10/14/2013,140.3438,141.8948,140.236,112106000,141.7787
10/15/2013,141.422,141.9528,140.5594,155485000,140.7502
10/16/2013,141.5962,142.7905,141.5298,161676000,142.7159
10/17/2013,142.1353,143.7526,142.1104,129389000,143.6697
10/18/2013,144.2005,144.7396,143.9102,138316000,144.6401
10/21/2013,144.6899,144.9387,144.3249,104104000,144.6484
10/22/2013,145.0714,145.9174,144.6733,126663000,145.4861
