date,open,high,low,close,volume
3/17/2010,89.6929,90.246,89.4318,89.9541,177468100
3/18/2010,89.9618,90.0847,89.547,89.908,196509100
3/19/2010,89.4548,90.473,89.1077,89.4548,226641100
3/22/2010,88.9457,90.095,88.8917,89.933,184477800
3/23/2010,90.0642,90.6427,89.7711,90.5656,182941600
3/24/2010,90.2262,90.581,89.154,90.1259,196072600
3/25/2010,90.7353,91.1518,89.8713,89.9793,223396300
3/26/2010,90.149,90.5733,89.5705,89.9253,205808500
3/29/2010,90.3804,90.6581,90.0102,90.4961,134513500
3/30/2010,90.6041,90.8895,90.1799,90.5579,145772500
3/31/2010,90.2107,90.6504,89.9485,90.2493,161078700
4/1/2010,90.8664,91.2135,90.3264,90.8664,161215200
4/5/2010,91.2135,91.6686,90.959,91.6069,105847600
4/6/2010,91.3446,91.9849,91.2444,91.8229,110384200
4/7/2010,91.6378,92.0697,90.8741,91.2984,184576300
4/8/2010,90.9821,91.7689,90.7121,91.6146,158704000
4/9/2010,91.8075,92.2548,91.6378,92.2163,133006500
4/12/2010,92.332,92.602,92.224,92.3628,110279000
4/13/2010,92.2703,92.5942,91.792,92.4323,125043600
4/14/2010,92.7717,93.4813,92.6251,93.4813,161609000
4/15/2010,93.327,93.7744,93.2962,93.5585,144615300
4/16/2010,93.2268,93.5585,91.5992,92.0697,366786700
4/19/2010,91.7997,92.5094,91.3832,92.4168,217947800
4/20/2010,92.9954,93.3193,92.4631,93.2422,157708000
4/21/2010,93.2962,93.5122,92.5557,93.0725,192910100
4/22/2010,92.4168,93.4659,91.8846,93.3502,115360300
4/23/2010,93.2885,93.9981,93.0493,93.9596,177335500
4/26/2010,93.9904,94.1987,93.5122,93.6047,143457300
4/27/2010,93.0648,93.597,91.2135,91.3909,355853300
4/28/2010,91.8306,92.3166,91.2289,92.0851,300674100
4/29/2010,92.6405,93.4196,92.6174,93.2268,193775000
4/30/2010,93.2422,93.3425,91.6223,91.6455,270000900
5/3/2010,92.0851,93.0879,91.9463,92.8334,182747900
5/4/2010,91.7997,91.8152,90.1876,90.6504,360353400
5/5/2010,89.9099,90.8664,89.4548,90.1105,328973200
5/6/2010,89.6785,90.2493,80.993,87.1176,647356600
5/7/2010,86.8862,87.7578,84.3947,85.8217,637558800
5/10/2010,89.3314,89.9793,88.6372,89.6014,396159600
5/11/2010,88.7606,90.527,88.6372,89.3468,317849800
5/12/2010,89.7016,90.7276,89.5474,90.5964,235607100
5/13/2010,90.3496,90.7738,89.3931,89.4702,234452500
5/14/2010,88.7992,88.9611,87.0636,87.8504,345601400
5/17/2010,88.0895,88.3363,86.2151,87.8967,325739800
5/18/2010,88.614,88.8763,86.4156,86.701,360556800
5/19/2010,86.2151,86.9864,85.1275,86.2074,394742700
5/20/2010,84.3715,84.7649,82.8982,82.9522,530418300
5/21/2010,81.6949,84.3715,81.2707,84.1633,500909400
5/24/2010,83.7082,84.3792,83.0062,83.0834,269823000
5/25/2010,81.0778,83.2068,80.5147,83.1682,396505200
5/26/2010,83.6773,84.441,82.42,82.6668,349719300
5/27/2010,84.225,85.4669,83.9087,85.436,300870500
5/28/2010,85.3434,85.4052,83.9627,84.3638,297933500
6/1/2010,83.577,84.8112,82.8211,82.9445,277909400
6/2/2010,83.3688,85.112,82.9291,85.1043,240243700
6/3/2010,85.3512,85.6674,84.5258,85.3974,226618300
6/4/2010,83.7776,84.333,82.1192,82.3968,398475600
6/7/2010,82.69,83.0062,81.3092,81.3709,264609100
6/8/2010,81.4326,82.4046,80.723,82.2426,357774300
6/9/2010,82.7208,83.523,81.4558,81.8029,268023300
6/10/2010,83.1991,84.2944,81.7952,84.1941,317890600
6/11/2010,83.4536,84.6569,83.3996,84.6029,214128200
6/14/2010,85.2509,85.7137,84.387,84.4718,207196100
6/15/2010,85.0658,86.4696,84.9192,86.3925,238268700
6/16/2010,85.9451,86.7165,85.7754,86.3616,216374000
6/17/2010,86.6085,86.6471,85.6597,86.5005,263185800
6/18/2010,86.6713,86.9038,86.3148,86.5938,174006600
6/21/2010,87.6711,87.7331,85.8653,86.3458,213140700
6/22/2010,86.3458,86.7256,84.7958,84.9198,239355400
6/23/2010,84.974,85.2763,84.075,84.6563,254639900
6/24/2010,84.2377,84.3462,83.0364,83.2535,268523600
6/25/2010,83.5015,84.0285,82.7497,83.6022,238726500
6/28/2010,83.7262,83.951,83.0364,83.3387,169218600
6/29/2010,82.1684,83.3232,80.2541,80.7656,373649500
6/30/2010,80.5409,81.2849,79.7348,79.9983,284101700
7/1/2010,79.9441,80.2076,78.3785,79.6418,382924800
7/2/2010,79.9131,80.1533,78.7583,79.2078,233385200
7/6/2010,80.3239,80.8896,78.9598,79.7271,256935300
7/7/2010,79.9286,82.3389,79.8433,82.2382,253769400
7/8/2010,82.9279,83.145,82.0832,83.052,210842100
7/9/2010,83.0287,83.6797,82.8737,83.672,144999900
7/12/2010,83.393,83.889,83.0442,83.7262,131283600
7/13/2010,84.5943,85.3228,84.4237,84.9895,213025900
7/14/2010,84.7183,85.315,84.3695,84.9818,184426800
7/15/2010,84.9508,85.2995,83.8347,85.005,232337900
7/16/2010,84.5478,84.6408,82.5017,82.6644,282693400
7/19/2010,82.9667,83.4162,82.3234,83.1527,186709000
7/20/2010,82.0522,84.137,82.0134,84.075,258162400
7/21/2010,84.509,84.5323,82.6412,82.9822,264527000
7/22/2010,83.9665,85.2065,83.9587,84.8345,274781300
7/23/2010,84.664,85.6948,84.4237,85.5708,222020800
7/26/2010,85.718,86.5473,85.4778,86.4621,184445700
7/27/2010,86.9348,87.0278,86.1133,86.4543,204855600
7/28/2010,86.2761,86.5396,85.6095,85.8963,163056200
7/29/2010,86.4311,86.6636,84.7958,85.4778,220149100
7/30/2010,84.6098,85.9196,84.4625,85.4623,220070600
8/2/2010,86.7953,87.5316,86.4466,87.3921,188263200
8/3/2010,87.1751,87.3999,86.6868,86.9736,146657300
8/4/2010,87.2138,87.6634,86.9271,87.5549,158171700
8/5/2010,86.9968,87.5084,86.8651,87.4619,140473800
8/6/2010,86.6016,87.2448,85.9661,87.1053,239728300
8/9/2010,87.5161,87.7176,87.0511,87.5704,120800400
8/10/2010,86.8263,87.5626,86.3148,87.0976,242916300
8/11/2010,85.7568,85.7878,84.571,84.7105,273406900
8/12/2010,83.4317,84.4935,83.393,84.1912,239542600
8/13/2010,83.9277,84.447,83.8425,83.9432,158698500
8/16/2010,83.3697,84.1757,83.0675,83.9045,147895300
8/17/2010,84.6253,85.5553,84.385,84.9353,172270300
8/18/2010,84.8965,85.5475,84.4083,85.0903,182922100
8/19/2010,84.6485,84.8578,83.2612,83.61,265847600
8/20/2010,83.362,83.6565,82.7342,83.3387,209714200
8/23/2010,83.734,84.1447,82.9822,83.021,163490300
8/24/2010,82.1142,82.4552,81.3546,81.7887,280677800
8/25/2010,81.3391,82.4164,80.8276,82.1064,272234800
8/26/2010,82.4939,82.6024,81.2849,81.5562,224439500
8/27/2010,82.0677,82.9047,80.8431,82.8194,272649000
8/30/2010,82.6024,82.8582,81.6104,81.6181,167238600
8/31/2010,81.3159,82.1374,80.9826,81.6181,273933100
9/1/2010,82.7187,84.1757,82.6644,84.0595,256828100
9/2/2010,84.261,84.8578,84.0827,84.8423,156112200
9/3/2010,85.6715,86.0203,85.2143,85.9428,212197300
9/7/2010,85.5398,85.6483,84.9043,84.974,141973700
9/8/2010,85.1445,85.9118,85.1058,85.5708,149924400
9/9/2010,86.5318,86.5551,85.7335,85.9661,147017900
9/10/2010,86.1211,86.5008,85.9273,86.4001,127819000
9/13/2010,87.2526,87.5394,86.9038,87.3611,178503500
9/14/2010,87.1906,87.8029,86.8651,87.3069,209823600
9/15/2010,87.0511,87.7409,86.7876,87.6401,168608400
9/16/2010,87.3689,87.6711,87.0743,87.6169,199962900
9/17/2010,88.078,88.1637,87.4079,87.6494,195836900
9/20/2010,87.9533,89.1844,87.6728,88.9896,214555200
9/21/2010,89.0597,89.4805,88.4442,88.8104,268389100
9/22/2010,88.6701,89.1688,88.1247,88.374,191322400
9/23/2010,87.6494,88.5688,87.4079,87.6572,202354300
9/24/2010,88.6312,89.5272,88.5533,89.4649,209671800
9/27/2010,89.4961,89.5974,88.9506,89.0363,128761800
9/28/2010,89.1532,89.6363,88.187,89.348,209207500
9/29/2010,89.1221,89.535,88.8415,89.1922,179665800
9/30/2010,89.6441,90.2207,88.5065,88.9273,287106700
10/1/2010,89.5974,89.6986,88.7714,89.3013,174638700
10/4/2010,89.1143,89.4883,88.187,88.6312,166153200
10/5/2010,89.4493,90.6337,89.348,90.4155,229634100
10/6/2010,90.3999,90.6414,90.0415,90.4077,148626600
10/7/2010,90.7739,90.7973,89.7532,90.2986,164860000
10/8/2010,90.4233,91.0544,90.0804,90.8051,177760100
10/11/2010,90.9453,91.1401,90.5791,90.8908,103098300
10/12/2010,90.5947,91.4362,90.1116,91.1713,182210000
10/13/2010,91.6778,92.3712,91.4596,91.8803,194347200
10/14/2010,91.7946,91.9505,90.9453,91.5219,217764300
10/15/2010,92.1608,92.2154,90.9765,91.7089,243705000
10/18/2010,91.7401,92.4647,91.405,92.1608,141204800
10/19/2010,91.3115,91.8258,90.3999,90.9531,280604700
10/20/2010,91.1167,92.2855,91.0622,91.8414,200051800
10/21/2010,92.2543,92.792,91.3271,92.044,221585500
10/22/2010,92.1842,92.3556,91.9427,92.2154,108212400
10/25/2010,92.8309,93.314,92.418,92.4881,151145700
10/26/2010,92.0206,92.5972,91.8414,92.5037,158982900
10/27/2010,91.857,92.3401,91.3661,92.2388,190024000
10/28/2010,92.7686,92.8076,91.8102,92.2543,168576000
10/29/2010,92.1608,92.5037,91.9972,92.3245,144305500
11/1/2010,92.7764,93.3062,91.8258,92.3556,174074800
11/2/2010,93.0491,93.3062,92.7998,93.0881,158345900
11/3/2010,93.2517,93.5166,92.2933,93.4621,226702800
11/4/2010,94.4984,95.3087,93.4776,95.262,215039400
11/5/2010,95.3243,95.7762,95.1996,95.6204,180654100
11/8/2010,95.3243,95.597,95.0126,95.4412,156107100
11/9/2010,95.6983,95.7996,94.3737,94.7555,186621600
11/10/2010,94.7321,95.184,94.0153,95.1373,221387400
11/11/2010,94.3192,94.9191,94.0309,94.7789,158017600
11/12/2010,94.1399,94.5529,93.2283,93.6569,239068800
11/15/2010,93.9529,94.3192,93.4854,93.5244,163940800
11/16/2010,92.9478,93.1036,91.6232,92.0673,299566200
11/17/2010,92.1063,92.4959,91.8336,92.1141,172308900
11/18/2010,93.0023,93.8049,92.9946,93.4699,197723700
11/19/2010,93.4231,93.7659,92.9166,93.727,156852900
11/22/2010,93.2595,93.688,92.5426,93.6491,181361000
11/23/2010,92.5426,92.7374,91.9349,92.2933,222309000
11/24/2010,92.8777,93.6802,92.8621,93.6569,140046100
11/26/2010,92.8465,93.353,92.566,92.566,76007800
11/29/2010,92.3323,93.0959,91.7401,92.8465,223642300
11/30/2010,91.9271,92.8543,91.7946,92.3245,233930700
12/1/2010,93.6569,94.4672,93.6491,94.288,221037200
12/2/2010,94.436,95.5658,94.3815,95.4957,191213600
12/3/2010,95.1685,95.8619,95.1451,95.7528,151288900
12/6/2010,95.5502,95.8697,95.449,95.6515,103050500
12/7/2010,96.571,96.6255,95.6515,95.7061,206581000
12/8/2010,95.823,96.1346,95.3788,96.0567,138019200
12/9/2010,96.5943,96.6333,95.9554,96.4307,123705100
12/10/2010,96.7268,97.0852,96.4073,96.9917,117571700
12/13/2010,97.4359,97.5527,97.0229,97.0541,133812700
12/14/2010,97.2021,97.5761,96.8437,97.1398,147249600
12/15/2010,96.9606,97.3424,96.532,96.6956,160823100
12/16/2010,96.758,97.3268,96.4229,97.2566,185035200
12/17/2010,97.188,97.4856,96.9843,97.3603,141075300
12/20/2010,97.6266,97.8302,97.1096,97.5953,119085500
12/21/2010,97.9007,98.2767,97.8067,98.214,94965500
12/22/2010,98.2845,98.5508,98.2297,98.5195,78878100
12/23/2010,98.4099,98.5195,98.1357,98.3785,70053700
12/27/2010,98.0104,98.5117,97.9399,98.4177,58126000
12/28/2010,98.6135,98.6527,98.3002,98.5587,55309100
12/29/2010,98.6762,98.8485,98.6135,98.6292,58033100
12/30/2010,98.5352,98.7937,98.3237,98.4725,76616900
12/31/2010,98.3237,98.59,98.167,98.496,91218900
1/3/2011,99.248,99.9451,98.4568,99.5143,138725200
1/4/2011,99.7336,99.7649,98.8407,99.4594,137409700
1/5/2011,99.1461,100.0391,99.0521,99.9764,133975300
1/6/2011,100.0156,100.1252,99.4829,99.7806,122519000
1/7/2011,99.9137,100.0782,98.8093,99.5848,156034600
1/10/2011,99.1461,99.6004,98.8485,99.4594,122401700
1/11/2011,99.8197,100.0547,99.4359,99.8119,110287000
1/12/2011,100.4229,100.8223,99.8354,100.7127,107929200
1/13/2011,100.7518,100.7988,100.2975,100.5482,129048400
1/14/2011,100.4072,101.3001,100.3367,101.2766,117677900
1/18/2011,101.1826,101.5429,101.0651,101.4489,114401300
1/19/2011,101.3628,101.4646,100.1879,100.4542,151958400
1/20/2011,100.227,100.5717,99.5769,100.321,175745700
1/21/2011,100.9476,101.1748,100.4385,100.5482,151462900
1/24/2011,100.4855,101.2375,100.462,101.12,113715500
1/25/2011,100.8536,101.261,100.3445,101.1748,167552200
1/26/2011,101.4254,101.8641,101.2218,101.5664,141281500
1/27/2011,101.5899,101.9894,101.4098,101.8171,123302700
1/28/2011,101.9346,102.0991,99.8746,100.0391,295637300
1/31/2011,100.3132,100.8693,100.0626,100.791,149249200
2/1/2011,101.4019,102.5847,101.3393,102.4045,167194300
2/2/2011,102.1382,102.4828,102.0834,102.2087,118323600
2/3/2011,102.0286,102.5925,101.4881,102.4359,145886700
2/4/2011,102.475,102.7648,102.0051,102.7257,134634800
2/7/2011,102.9528,103.7047,102.945,103.3679,112439100
2/8/2011,103.4619,103.8927,103.18,103.8379,99072800
2/9/2011,103.5559,103.8849,103.086,103.6029,146436700
2/10/2011,103.0781,103.7596,102.8432,103.6421,162708500
2/11/2011,103.2348,104.394,103.2113,104.2609,137710300
2/14/2011,104.1982,104.5977,104.0807,104.5115,101690700
2/15/2011,104.1904,104.347,103.6421,104.1825,119575400
2/16/2011,104.535,104.9658,104.3235,104.8405,130183500
2/17/2011,104.535,105.2948,104.441,105.1538,109810500
2/18/2011,105.2478,105.4984,105.005,105.3731,130002400
2/22/2011,104.2687,105.3966,102.9763,103.2583,233116400
2/23/2011,103.1956,103.4463,101.9894,102.6238,227584000
2/24/2011,102.5142,102.9528,101.5899,102.5533,260431400
2/25/2011,102.9841,103.7126,102.9215,103.6499,141686900
2/28/2011,104.0337,104.4254,103.6891,104.2922,141585500
3/1/2011,104.6212,104.7152,102.522,102.5533,258565500
3/2/2011,102.4124,103.2505,102.0991,102.7727,200277400
3/3/2011,103.7047,104.6603,103.6969,104.5428,176480100
3/4/2011,104.4645,104.6682,103.0781,103.7596,277202300
3/7/2011,104.0651,104.3,102.4045,102.945,216790400
3/8/2011,103.1095,104.1747,102.663,103.8457,174615000
3/9/2011,103.6421,104.0181,103.0781,103.6969,153806000
3/10/2011,102.6082,102.7492,101.6761,101.7779,301291800
3/11/2011,101.4489,102.851,101.4254,102.4828,225621800
3/14/2011,101.8171,102.2009,101.0886,101.8641,234974100
3/15/2011,99.154,101.3001,99.0835,100.697,359585400
3/16/2011,100.3759,100.7048,98.1279,98.8328,468670300
3/17/2011,100.2584,100.5638,99.5534,100.1409,254303700
3/18/2011,101.3531,101.3846,100.3069,100.5035,230435400
3/21/2011,101.7543,102.2735,101.6363,102.0611,153992600
3/22/2011,102.0454,102.1791,101.6127,101.7071,129538600
3/23/2011,101.4239,102.2656,100.9441,101.9982,148603100
3/24/2011,102.5803,103.1231,102.006,102.9736,159129800
3/25/2011,103.2411,103.7367,102.9658,103.2883,155642800
3/28/2011,103.5086,103.776,103.0051,103.0366,109762400
3/29/2011,102.95,103.7603,102.6118,103.7288,129798800
3/30/2011,104.2716,104.7515,104.1222,104.4447,135835000
3/31/2011,104.311,104.5942,104.193,104.3031,132537100
4/1/2011,104.9482,105.2314,104.4919,104.7436,153850100
4/4/2011,104.9639,105.1527,104.5312,104.8302,100768900
4/5/2011,104.6256,105.2786,104.5784,104.8144,120791500
4/6/2011,105.3179,105.4123,104.72,105.1448,120411600
4/7/2011,104.956,105.3965,104.3582,104.8774,170731500
4/8/2011,105.3415,105.4044,104.0828,104.5155,147945400
4/11/2011,104.6256,104.9796,103.9491,104.2008,121385400
4/12/2011,103.6187,103.8232,103.0444,103.422,161187400
4/13/2011,103.9019,103.9806,103.0208,103.4142,162059000
4/14/2011,102.8163,103.6502,102.478,103.4928,161220400
4/15/2011,103.6816,104.13,103.3748,103.8704,170006700
4/18/2011,102.7298,103.8626,101.8802,102.7062,210759300
4/19/2011,102.8635,103.3276,102.6118,103.2962,124258800
4/20/2011,104.5312,104.9324,104.4604,104.7043,156133800
4/21/2011,105.2471,105.2864,104.7043,105.2392,135935400
4/25/2011,105.1605,105.3022,104.783,105.1291,65757100
4/26/2011,105.4516,106.2461,105.3415,106.0337,146600000
4/27/2011,106.2383,106.8833,105.8056,106.726,143031000
4/28/2011,106.5372,107.2137,106.5215,107.0721,124791100
4/29/2011,107.1115,107.434,106.9699,107.3239,115094100
5/2/2011,107.8273,107.9139,106.9463,107.1587,126278700
5/3/2011,106.9541,107.1351,106.2304,106.7732,138375000
5/4/2011,106.726,106.7732,105.5932,106.0652,182678500
5/5/2011,105.4752,106.1596,104.6414,105.1055,226900000
5/6/2011,106.1517,106.6945,105.1605,105.5696,222787200
5/9/2011,105.5617,106.2855,105.3965,105.9787,114104500
5/10/2011,106.3327,107.0721,106.1989,106.8833,114806900
5/11/2011,106.726,106.7417,105.2707,105.7584,193564200
5/12/2011,105.4752,106.4821,104.9324,106.2619,171550700
5/13/2011,106.3169,106.4664,105.0662,105.4437,157444900
5/16/2011,105.0662,105.8921,104.602,104.7751,141675400
5/17/2011,104.3818,104.901,103.9334,104.7594,192686200
5/18/2011,104.8144,105.8056,104.5863,105.6955,135217900
5/19/2011,106.0416,106.2225,105.3651,105.9472,119489500
5/20/2011,105.6719,105.9472,104.9088,105.1055,182594900
5/23/2011,103.8232,104.4054,103.5164,103.8862,168700000
5/24/2011,104.1851,104.4132,103.603,103.7996,147199600
5/25/2011,103.3827,104.5784,103.3512,104.1458,151050100
5/26/2011,103.8626,104.8144,103.6659,104.6256,164850000
5/27/2011,104.9167,105.31,104.5942,105.0268,120921900
5/31/2011,106.018,106.136,105.2864,106.1203,164731200
6/1/2011,105.8135,106.136,103.6502,103.7367,233094300
6/2/2011,103.8075,104.0278,103.0208,103.6266,200466800
6/3/2011,102.3836,103.3827,102.3286,102.596,234690200
6/6/2011,102.3364,102.5488,101.3767,101.5104,179951200
6/7/2011,102.0296,102.3207,101.361,101.4475,161660500
6/8/2011,101.2902,101.6285,100.8339,101.0227,198696400
6/9/2011,101.2981,102.2106,101.0542,101.7936,160964400
6/10/2011,101.361,101.4239,100.1102,100.3777,238629400
6/13/2011,100.6058,100.8811,99.945,100.4563,207599800
6/14/2011,101.3767,102.0847,101.3374,101.7307,160570400
6/15/2011,100.8811,101.715,99.6539,99.9214,300958000
6/16/2011,99.9529,100.6687,99.3707,100.1417,308032800
6/17/2011,101.1347,101.1426,100.0991,100.439,233284900
6/20/2011,100.0991,101.1663,100.0675,100.9529,159479000
6/21/2011,101.4746,102.534,100.9924,102.3363,193157300
6/22/2011,102.0201,102.6209,101.6565,101.7197,176703000
6/23/2011,100.526,101.696,99.7592,101.4272,334286500
6/24/2011,101.4035,101.4825,100.0991,100.2493,226129300
6/27/2011,100.3125,101.53,100.1149,101.1426,168904700
6/28/2011,101.5458,102.4786,101.4035,102.4628,165556300
6/29/2011,102.9292,103.5063,102.4786,103.3403,244295500
6/30/2011,103.6724,104.4945,103.3324,104.3285,223322700
7/1/2011,104.4234,106.0124,104.1783,105.8701,202385700
7/5/2011,105.7594,105.9966,105.4511,105.7831,165936000
7/6/2011,105.5302,106.044,105.2297,105.9096,143331600
7/7/2011,106.8504,107.2773,106.629,107.0085,170464200
7/8/2011,105.7989,107.0085,105.4511,106.2495,194100500
7/11/2011,104.9451,105.2851,104.0835,104.3285,195918600
7/12/2011,104.1072,104.9689,103.8463,103.8779,214675700
7/13/2011,104.4234,105.3167,103.9728,104.2257,204062600
7/14/2011,104.4866,104.9689,103.3087,103.5063,226111800
7/15/2011,104.0835,104.2495,103.3799,104.1072,220012800
7/18/2011,103.6249,103.783,102.4786,103.2534,196872100
7/19/2011,103.8305,105.0558,103.8068,104.9293,166554900
7/20/2011,105.1981,105.2614,104.6843,104.8661,137145400
7/21/2011,105.459,106.5816,104.8819,106.3207,245246300
7/22/2011,106.3444,106.5025,105.7436,106.3918,126019400
7/25/2011,105.3799,106.3207,105.2693,105.7989,136653800
7/26/2011,105.7278,105.9017,105.1665,105.4037,131278200
7/27/2011,104.8187,104.8503,103.1111,103.2455,249020100
7/28/2011,103.2455,104.1704,102.779,102.9451,207939900
7/29/2011,101.9094,103.2059,101.1663,102.2415,307038400
8/1/2011,103.4352,103.5301,100.8185,101.8067,325790900
8/2/2011,101.0398,101.5853,99.2058,99.2058,346653800
8/3/2011,99.3402,99.854,97.6563,99.7433,370830800
8/4/2011,98.3599,98.518,94.9131,95.0712,520721800
8/5/2011,96.257,96.5021,92.3833,94.9289,655619200
8/8/2011,92.4229,94.9605,88.5571,88.7468,702263900
8/9/2011,90.1777,93,87.1736,92.8735,717828700
8/10/2011,91.1185,91.9248,88.5018,88.7705,662607400
8/11/2011,89.5374,94.0119,88.7943,92.7549,487979700
8/12/2011,93.6008,94.2411,92.7154,93.3794,313731600
8/15/2011,94.2253,95.4507,94.0751,95.3558,258810600
8/16/2011,94.4467,95.4111,93.5296,94.5415,294095200
8/17/2011,95.0633,95.8143,93.8538,94.6048,238201100
8/18/2011,92.0988,94.6364,89.6401,90.5256,512956300
8/19/2011,89.3002,91.6086,88.9366,89.0472,428281300
8/22/2011,91.0473,91.0948,88.8654,89.1184,275090600
8/23/2011,89.4504,92.1541,88.9998,92.0513,331136600
8/24/2011,91.8537,93.4743,91.6402,93.3478,246869700
8/25/2011,93.8617,94.3913,91.6007,91.9248,312365400
8/26/2011,91.4584,93.6878,90.0038,93.2609,314495900
8/29/2011,94.5178,95.9961,93.332,95.9408,190977200
8/30/2011,95.5218,96.7867,94.2807,96.1938,241315700
8/31/2011,96.8104,97.6405,95.8934,96.6207,301828400
9/1/2011,96.676,97.5535,95.4823,95.6088,254585900
9/2/2011,93.6166,95.5534,92.834,93.166,255517200
9/6/2011,90.4307,92.6205,90.4228,92.4861,285130500
9/7/2011,93.8854,95.1344,93.5692,95.0949,209803200
9/8/2011,94.5257,95.6088,93.8933,94.1067,250568200
9/9/2011,93.0316,94.1226,91.1343,91.6402,380195100
9/12/2011,90.4939,92.3043,90.1619,92.2331,305793500
9/13/2011,92.5336,93.4269,91.8774,93.079,272514700
9/14/2011,93.5534,95.4981,92.2727,94.3676,319389500
9/15/2011,95.3795,96.0278,94.3913,95.9961,326777200
9/16/2011,96.3786,96.919,95.6079,96.5614,284528300
9/19/2011,94.9801,96.0926,94.3365,95.5999,241517000
9/20/2011,96.0052,96.9349,95.3615,95.4887,218932200
9/21/2011,95.5363,95.8303,92.5248,92.6757,316251300
9/22/2011,89.9899,90.7528,88.4404,89.68,513911300
9/23/2011,89.0841,90.713,89.0126,90.2204,307242500
9/26/2011,91.0706,92.493,89.7754,92.3658,260673700
9/27/2011,94.1855,95.0039,92.8426,93.3988,311753900
9/28/2011,93.5895,94.1537,91.3567,91.4918,286696800
9/29/2011,93.0095,93.4703,90.5303,92.2149,298108900
9/30/2011,90.9435,91.7381,89.8469,89.9105,288392300
10/3/2011,89.386,90.5462,87.2565,87.3518,365136800
10/4/2011,86.0963,89.4576,85.3653,89.2668,459177500
10/5/2011,89.4893,91.158,88.6629,90.9196,284108000
10/6/2011,90.872,92.6996,90.1965,92.5645,257800800
10/7/2011,93.1048,93.1684,91.4282,91.9447,312657900
10/10/2011,93.5101,95.0596,93.5021,95.0198,230666300
10/11/2011,94.4557,95.3854,94.3603,95.1152,209088000
10/12/2011,95.8303,97.054,95.6158,95.9495,281544900
10/13/2011,95.3854,96.0449,94.6543,95.7588,212538800
10/14/2011,96.8713,97.4196,96.331,97.3957,211397600
10/17/2011,96.9349,97.3798,95.298,95.5363,202311600
10/18/2011,95.4648,98.1347,94.7179,97.4037,318857900
10/19/2011,97.2448,97.801,95.9178,96.2515,226601300
10/20/2011,96.4899,97.0223,95.2105,96.6726,262075600
10/21/2011,97.8089,98.6274,97.5149,98.5082,278999400
10/24/2011,98.6671,99.9623,98.5797,99.716,203215600
10/25/2011,99.2392,99.2869,97.5626,97.7772,268596800
10/26/2011,98.8101,99.1439,97.1097,98.7704,289053800
10/27/2011,101.4165,102.8388,100.606,102.2111,393220200
10/28/2011,101.7105,102.3859,101.5516,102.1873,225906500
10/31/2011,101.043,102.2031,99.5809,99.724,228146700
11/1/2011,96.9666,98.1427,96.5614,96.9428,416565800
11/2/2011,98.3969,98.8499,97.5706,98.5241,244717600
11/3/2011,99.5412,100.5186,98.2142,100.3199,291174800
11/4/2011,99.5094,99.8829,98.54,99.7081,249401600
11/7/2011,99.6365,100.4312,98.691,100.3279,196617200
11/8/2011,100.8523,101.7264,99.8908,101.6151,224426300
11/9/2011,99.2392,99.9623,97.6262,97.8646,337982000
11/10/2011,99.1598,99.279,97.7533,98.7863,231866500
11/11/2011,99.9862,100.9079,99.9544,100.6457,189924400
11/14/2011,100.2722,101.2734,99.2631,99.6922,159258300
11/15/2011,99.4617,100.7172,99.1042,100.1848,184709400
11/16/2011,99.1757,100.3914,98.4526,98.5956,235782500
11/17/2011,98.4128,98.6592,96.331,97.0302,331219600
11/18/2011,97.3401,97.5388,96.5217,96.9269,215580400
11/21/2011,95.5125,95.6317,94.2809,95.0834,229611600
11/22/2011,94.8768,95.433,94.1775,94.7099,216494900
11/23/2011,93.82,94.7099,92.6201,92.6201,224329100
11/25/2011,92.4771,93.526,92.334,92.4453,99557000
11/28/2011,94.9881,95.4966,94.4159,95.1231,210686000
11/29/2011,95.3933,96.1482,95.0437,95.3933,199241500
11/30/2011,98.1268,99.5015,95.3536,99.3187,324439500
12/1/2011,99.2075,99.8352,98.8737,99.3028,176954800
12/2/2011,100.2166,100.5186,99.1518,99.2154,221109700
12/5/2011,100.7887,101.0589,99.6763,100.2961,225263900
12/6/2011,100.2881,101.0033,99.9306,100.3279,178842100
12/7/2011,99.9941,101.1225,99.3028,100.7013,237802500
12/8/2011,100.0418,100.2643,98.2539,98.4923,240862800
12/9/2011,98.9373,100.4153,98.8499,100.161,209111400
12/12/2011,99.2869,99.3028,97.8646,98.6989,215826100
12/13/2011,99.2154,99.7796,97.3004,97.7772,245159800
12/14/2011,97.3878,97.7613,96.5217,96.7362,238618800
12/15/2011,97.7613,97.8963,96.9349,97.0858,199109200
12/16/2011,97.7406,98.3164,96.997,97.2289,220481400
12/19/2011,97.6047,97.8126,95.9814,96.1893,183903000
12/20/2011,97.7007,99.268,96.2533,99.1,225418100
12/21/2011,99.1,99.4439,98.1565,99.2919,194230900
12/22/2011,99.6598,100.2755,99.3399,100.1716,119465400
12/23/2011,100.4914,101.0991,100.2835,101.0672,92187200
12/27/2011,100.8912,101.411,100.8033,101.1471,86075700
12/28/2011,101.1631,101.1791,99.7398,99.8197,119107100
12/29/2011,100.1476,100.9552,99.8437,100.8513,123507200
12/30/2011,100.7713,101.0192,100.3555,100.3555,95599000
1/3/2012,102.1627,102.6585,101.8988,101.9548,193697900
1/4/2012,101.7149,102.2027,101.323,102.1147,127186500
1/5/2012,101.5629,102.5385,101.0991,102.3866,173895000
